"subject_id","rt","responses","question_order","date","type","Phase","time_elapsed","internal_node_id","response","key_press","ListLength","Trial_index","correct","Block","word1","word2","Context","ContextLabel","Context_position","ContextSize","NoneListType","cue","target","SequenceLength","sequence","letterSeen","queriedPosition","correct_01","Gender","Age","Cheated_pairs","Cheated_letters","validity_rt","validity","RoughContextSize","Error_type"
"kkvfx8plphh8yc9",1.14140000000596,NA,NA,"20_5_2024_13_23_20",NA,"CuePresentation",2136616,"0.0-934.0","yellow",32,20,5,"TRUE",3,NA,NA,"./images/colors.jpg","colors","center","18","lowSimList","sepia","yellow",NA,NA,NA,5,1,"female",41,FALSE,FALSE,TRUE,TRUE,"3_large","Correct"
"kkvfx8plphh8yc9",4.32940000000596,NA,NA,"20_5_2024_13_23_20",NA,"CuePresentation",2145389,"0.0-938.0","",32,20,6,"FALSE",3,NA,NA,"./images/colors.jpg","colors","center","18","lowSimList","mint","beige",NA,NA,NA,12,0,"female",41,FALSE,FALSE,TRUE,TRUE,"3_large","Omission"
"kkvfx8plphh8yc9",1.6905,NA,NA,"20_5_2024_13_23_20",NA,"CuePresentation",2154090,"0.0-942.0","lime",32,20,7,"TRUE",3,NA,NA,"./images/colors.jpg","colors","center","18","lowSimList","blush","lime",NA,NA,NA,19,1,"female",41,FALSE,FALSE,TRUE,TRUE,"3_large","Correct"
"kkvfx8plphh8yc9",1.18340000000596,NA,NA,"20_5_2024_13_23_20",NA,"CuePresentation",2159252,"0.0-946.0","purple",32,20,8,"FALSE",3,NA,NA,"./images/colors.jpg","colors","center","18","lowSimList","mauve","plum",NA,NA,NA,15,0,"female",41,FALSE,FALSE,TRUE,TRUE,"3_large","Intrusion"
"kkvfx8plphh8yc9",2.57009999999404,NA,NA,"20_5_2024_13_23_20",NA,"CuePresentation",2167462,"0.0-950.0","khaki",32,20,9,"FALSE",3,NA,NA,"./images/colors.jpg","colors","center","18","lowSimList","indigo","olive",NA,NA,NA,18,0,"female",41,FALSE,FALSE,TRUE,TRUE,"3_large","Intrusion"
"kkvfx8plphh8yc9",5.865,NA,NA,"20_5_2024_13_23_20",NA,"CuePresentation",2179068,"0.0-954.0","0",32,20,10,"FALSE",3,NA,NA,"./images/colors.jpg","colors","center","18","lowSimList","teal","lilac",NA,NA,NA,6,0,"female",41,FALSE,FALSE,TRUE,TRUE,"3_large","Omission"
"kkvfx8plphh8yc9",6.50109999999404,NA,NA,"20_5_2024_13_23_20",NA,"CuePresentation",2188503,"0.0-958.0","0",32,20,11,"FALSE",3,NA,NA,"./images/colors.jpg","colors","center","18","lowSimList","rust","crimson",NA,NA,NA,9,0,"female",41,FALSE,FALSE,TRUE,TRUE,"3_large","Omission"
"kkvfx8plphh8yc9",1.96580000001192,NA,NA,"20_5_2024_13_23_20",NA,"CuePresentation",2193461,"0.0-962.0","scarlet",32,20,12,"TRUE",3,NA,NA,"./images/colors.jpg","colors","center","18","lowSimList","rose","scarlet",NA,NA,NA,2,1,"female",41,FALSE,FALSE,TRUE,TRUE,"3_large","Correct"
"kkvfx8plphh8yc9",3.51280000001192,NA,NA,"20_5_2024_13_23_20",NA,"CuePresentation",2202029,"0.0-966.0","judo",32,20,13,"TRUE",3,NA,NA,"./images/sports.jpg","sports","center","2","lowSimList","curling","judo",NA,NA,NA,11,1,"female",41,FALSE,FALSE,TRUE,TRUE,"1_small","Correct"
"kkvfx8plphh8yc9",5.23290000000596,NA,NA,"20_5_2024_13_23_20",NA,"CuePresentation",2211241,"0.0-970.0","navy",32,20,14,"FALSE",3,NA,NA,"./images/colors.jpg","colors","center","18","lowSimList","khaki","sable",NA,NA,NA,16,0,"female",41,FALSE,FALSE,TRUE,TRUE,"3_large","Intrusion"
"kkvfx8plphh8yc9",6.90080000001192,NA,NA,"20_5_2024_13_23_20",NA,"CuePresentation",2224005,"0.0-974.0","0",32,20,15,"FALSE",3,NA,NA,"./images/colors.jpg","colors","center","18","lowSimList","purple","violet",NA,NA,NA,7,0,"female",41,FALSE,FALSE,TRUE,TRUE,"3_large","Omission"
"kkvfx8plphh8yc9",5.50240000000596,NA,NA,"20_5_2024_13_23_20",NA,"CuePresentation",2232438,"0.0-978.0","orange",32,20,16,"FALSE",3,NA,NA,"./images/colors.jpg","colors","center","18","lowSimList","bronze","peach",NA,NA,NA,1,0,"female",41,FALSE,FALSE,TRUE,TRUE,"3_large","Intrusion"
"kkvfx8plphh8yc9",5.66390000000596,NA,NA,"20_5_2024_13_23_20",NA,"CuePresentation",2244386,"0.0-982.0","cycling",32,20,17,"FALSE",3,NA,NA,"./images/sports.jpg","sports","center","2","lowSimList","walking","biking",NA,NA,NA,4,0,"female",41,FALSE,FALSE,TRUE,TRUE,"1_small","Intrusion"
"kkvfx8plphh8yc9",1.85909999999404,NA,NA,"20_5_2024_13_23_20",NA,"CuePresentation",2250927,"0.0-986.0","black",32,20,18,"TRUE",3,NA,NA,"./images/colors.jpg","colors","center","18","lowSimList","cyan","black",NA,NA,NA,14,1,"female",41,FALSE,FALSE,TRUE,TRUE,"3_large","Correct"
"kkvfx8plphh8yc9",3.59609999999404,NA,NA,"20_5_2024_13_23_20",NA,"CuePresentation",2259010,"0.0-990.0","magenta",32,20,19,"TRUE",3,NA,NA,"./images/colors.jpg","colors","center","18","lowSimList","pearl","magenta",NA,NA,NA,20,1,"female",41,FALSE,FALSE,TRUE,TRUE,"3_large","Correct"
"kkvfx8plphh8yc9",7.04059999999404,NA,NA,"20_5_2024_13_23_20",NA,"CuePresentation",2270913,"0.0-994.0","0",32,20,20,"FALSE",3,NA,NA,"./images/colors.jpg","colors","center","18","lowSimList","navy","lavender",NA,NA,NA,3,0,"female",41,FALSE,FALSE,TRUE,TRUE,"3_large","Omission"
"kkvfx8plphh8yc9",6.32880000001192,NA,NA,"20_5_2024_13_23_20",NA,"CuePresentation",2758109,"0.0-1248.0","0",32,20,1,"FALSE",4,NA,NA,"./images/furniature.jpg","furniature","center","14","lowSimList","vanity","buffet",NA,NA,NA,11,0,"female",41,FALSE,FALSE,TRUE,TRUE,"2_medium","Omission"
"kkvfx8plphh8yc9",9.85090000000596,NA,NA,"20_5_2024_13_23_20",NA,"CuePresentation",2770991,"0.0-1252.0","pouffe",32,20,2,"TRUE",4,NA,NA,"./images/furniature.jpg","furniature","center","14","lowSimList","drawer","pouffe",NA,NA,NA,15,1,"female",41,FALSE,FALSE,TRUE,TRUE,"2_medium","Correct"
"kkvfx8plphh8yc9",2.6135,NA,NA,"20_5_2024_13_23_20",NA,"CuePresentation",2777739,"0.0-1256.0","0",32,20,3,"FALSE",4,NA,NA,"./images/furniature.jpg","furniature","center","14","lowSimList","bookcase","trolley",NA,NA,NA,10,0,"female",41,FALSE,FALSE,TRUE,TRUE,"2_medium","Omission"
"kkvfx8plphh8yc9",7.02969999998808,NA,NA,"20_5_2024_13_23_20",NA,"CuePresentation",2787444,"0.0-1260.0","divan",32,20,4,"TRUE",4,NA,NA,"./images/furniature.jpg","furniature","center","14","lowSimList","hanger","divan",NA,NA,NA,20,1,"female",41,FALSE,FALSE,TRUE,TRUE,"2_medium","Correct"
"kkvfx8plphh8yc9",6.17459999999404,NA,NA,"20_5_2024_13_23_20",NA,"CuePresentation",2797651,"0.0-1264.0","0",32,20,5,"FALSE",4,NA,NA,"./images/jobs.jpg","jobs","center","6","lowSimList","diver","scout",NA,NA,NA,19,0,"female",41,FALSE,FALSE,TRUE,TRUE,"2_medium","Omission"
"kkvfx8plphh8yc9",3.55529999998212,NA,NA,"20_5_2024_13_23_20",NA,"CuePresentation",2803774,"0.0-1268.0","0",32,20,6,"FALSE",4,NA,NA,"./images/jobs.jpg","jobs","center","6","lowSimList","poet","editor",NA,NA,NA,12,0,"female",41,FALSE,FALSE,TRUE,TRUE,"2_medium","Omission"
"kkvfx8plphh8yc9",1.39530000001192,NA,NA,"20_5_2024_13_23_20",NA,"CuePresentation",2807809,"0.0-1272.0","medic",32,20,7,"TRUE",4,NA,NA,"./images/jobs.jpg","jobs","center","6","lowSimList","doctor","medic",NA,NA,NA,2,1,"female",41,FALSE,FALSE,TRUE,TRUE,"2_medium","Correct"
"kkvfx8plphh8yc9",3.65020000001788,NA,NA,"20_5_2024_13_23_20",NA,"CuePresentation",2815050,"0.0-1276.0","0",32,20,8,"FALSE",4,NA,NA,"./images/furniature.jpg","furniature","center","14","lowSimList","cart","couch",NA,NA,NA,1,0,"female",41,FALSE,FALSE,TRUE,TRUE,"2_medium","Omission"
"kkvfx8plphh8yc9",1.71709999999404,NA,NA,"20_5_2024_13_23_20",NA,"CuePresentation",2819329,"0.0-1280.0","writer",32,20,9,"TRUE",4,NA,NA,"./images/jobs.jpg","jobs","center","6","lowSimList","clerk","writer",NA,NA,NA,14,1,"female",41,FALSE,FALSE,TRUE,TRUE,"2_medium","Correct"
"kkvfx8plphh8yc9",4.82329999998212,NA,NA,"20_5_2024_13_23_20",NA,"CuePresentation",2828409,"0.0-1284.0","0",32,20,10,"FALSE",4,NA,NA,"./images/furniature.jpg","furniature","center","14","lowSimList","screen","bunkbed",NA,NA,NA,7,0,"female",41,FALSE,FALSE,TRUE,TRUE,"2_medium","Omission"
"kkvfx8plphh8yc9",2.05690000000596,NA,NA,"20_5_2024_13_23_20",NA,"CuePresentation",2833038,"0.0-1288.0","table",32,20,11,"TRUE",4,NA,NA,"./images/furniature.jpg","furniature","center","14","lowSimList","stool","table",NA,NA,NA,17,1,"female",41,FALSE,FALSE,TRUE,TRUE,"2_medium","Correct"
"kkvfx8plphh8yc9",3.79920000001788,NA,NA,"20_5_2024_13_23_20",NA,"CuePresentation",2842664,"0.0-1292.0","stand",32,20,12,"TRUE",4,NA,NA,"./images/furniature.jpg","furniature","center","14","lowSimList","recliner","stand",NA,NA,NA,16,1,"female",41,FALSE,FALSE,TRUE,TRUE,"2_medium","Correct"
"kkvfx8plphh8yc9",3.01959999999404,NA,NA,"20_5_2024_13_23_20",NA,"CuePresentation",2849552,"0.0-1296.0","bed",32,20,13,"FALSE",4,NA,NA,"./images/furniature.jpg","furniature","center","14","lowSimList","shelf","desk",NA,NA,NA,5,0,"female",41,FALSE,FALSE,TRUE,TRUE,"2_medium","Intrusion"
"kkvfx8plphh8yc9",1.71509999999404,NA,NA,"20_5_2024_13_23_20",NA,"CuePresentation",2854342,"0.0-1300.0","bench",32,20,14,"TRUE",4,NA,NA,"./images/furniature.jpg","furniature","center","14","lowSimList","loveseat","bench",NA,NA,NA,13,1,"female",41,FALSE,FALSE,TRUE,TRUE,"2_medium","Correct"
"kkvfx8plphh8yc9",1.93809999999404,NA,NA,"20_5_2024_13_23_20",NA,"CuePresentation",2859842,"0.0-1304.0","ott",32,20,15,"FALSE",4,NA,NA,"./images/furniature.jpg","furniature","center","14","lowSimList","armoire","futon",NA,NA,NA,9,0,"female",41,FALSE,FALSE,TRUE,TRUE,"2_medium","Misspelled Intrusion"
"kkvfx8plphh8yc9",2.803,NA,NA,"20_5_2024_13_23_20",NA,"CuePresentation",2869662,"0.0-1308.0","sofa",32,20,16,"FALSE",4,NA,NA,"./images/furniature.jpg","furniature","center","14","lowSimList","armrest","chair",NA,NA,NA,6,0,"female",41,FALSE,FALSE,TRUE,TRUE,"2_medium","Intrusion"
"kkvfx8plphh8yc9",2.51679999998212,NA,NA,"20_5_2024_13_23_20",NA,"CuePresentation",2875952,"0.0-1312.0","tailor",32,20,17,"TRUE",4,NA,NA,"./images/jobs.jpg","jobs","center","6","lowSimList","agent","tailor",NA,NA,NA,3,1,"female",41,FALSE,FALSE,TRUE,TRUE,"2_medium","Correct"
"kkvfx8plphh8yc9",1.55609999999404,NA,NA,"20_5_2024_13_23_20",NA,"CuePresentation",2881860,"0.0-1316.0","porter",32,20,18,"TRUE",4,NA,NA,"./images/jobs.jpg","jobs","center","6","lowSimList","coach","porter",NA,NA,NA,4,1,"female",41,FALSE,FALSE,TRUE,TRUE,"2_medium","Correct"
"kkvfx8plphh8yc9",20.778,NA,NA,"20_5_2024_13_23_20",NA,"CuePresentation",2907533,"0.0-1320.0","ottoman",32,20,19,"TRUE",4,NA,NA,"./images/furniature.jpg","furniature","center","14","lowSimList","chaise","ottoman",NA,NA,NA,18,1,"female",41,FALSE,FALSE,TRUE,TRUE,"2_medium","Correct"
"kkvfx8plphh8yc9",1.62930000001192,NA,NA,"20_5_2024_13_23_20",NA,"CuePresentation",2915197,"0.0-1324.0","0",32,20,20,"FALSE",4,NA,NA,"./images/furniature.jpg","furniature","center","14","lowSimList","lamp","crate",NA,NA,NA,8,0,"female",41,FALSE,FALSE,TRUE,TRUE,"2_medium","Omission"
"kx8uamd1s1s0rdh",2.24090000000037,NA,NA,"20_5_2024_13_23_19",NA,"CuePresentation",600941,"0.0-258.0","primary",32,20,1,"TRUE",1,NA,NA,"./images/NoneContext.jpg","None","center","None","highSimPairs","main","primary",NA,NA,NA,10,1,"female",42,FALSE,FALSE,TRUE,TRUE,"0_NoneHighSim","Correct"
"kx8uamd1s1s0rdh",1.64690000000037,NA,NA,"20_5_2024_13_23_19",NA,"CuePresentation",607860,"0.0-262.0","female",32,20,2,"TRUE",1,NA,NA,"./images/NoneContext.jpg","None","center","None","highSimPairs","male","female",NA,NA,NA,12,1,"female",42,FALSE,FALSE,TRUE,TRUE,"0_NoneHighSim","Correct"
"kx8uamd1s1s0rdh",1.7975,NA,NA,"20_5_2024_13_23_19",NA,"CuePresentation",616688,"0.0-266.0","rain",32,20,3,"TRUE",1,NA,NA,"./images/NoneContext.jpg","None","center","None","highSimPairs","snow","rain",NA,NA,NA,17,1,"female",42,FALSE,FALSE,TRUE,TRUE,"0_NoneHighSim","Correct"
"kx8uamd1s1s0rdh",2.57489999999944,NA,NA,"20_5_2024_13_23_19",NA,"CuePresentation",624174,"0.0-270.0","trash",32,20,4,"TRUE",1,NA,NA,"./images/NoneContext.jpg","None","center","None","highSimPairs","garbage","trash",NA,NA,NA,8,1,"female",42,FALSE,FALSE,TRUE,TRUE,"0_NoneHighSim","Correct"
"kx8uamd1s1s0rdh",0.712900000000373,NA,NA,"20_5_2024_13_23_19",NA,"CuePresentation",628670,"0.0-274.0","inside",32,20,5,"TRUE",1,NA,NA,"./images/NoneContext.jpg","None","center","None","highSimPairs","outside","inside",NA,NA,NA,4,1,"female",42,FALSE,FALSE,TRUE,TRUE,"0_NoneHighSim","Correct"
"kx8uamd1s1s0rdh",1.56240000000037,NA,NA,"20_5_2024_13_23_19",NA,"CuePresentation",633911,"0.0-278.0","guitar",32,20,6,"TRUE",1,NA,NA,"./images/NoneContext.jpg","None","center","None","highSimPairs","piano","guitar",NA,NA,NA,5,1,"female",42,FALSE,FALSE,TRUE,TRUE,"0_NoneHighSim","Correct"
"kx8uamd1s1s0rdh",2.416,NA,NA,"20_5_2024_13_23_19",NA,"CuePresentation",642281,"0.0-282.0","customer",32,20,7,"TRUE",1,NA,NA,"./images/NoneContext.jpg","None","center","None","highSimPairs","client","customer",NA,NA,NA,13,1,"female",42,FALSE,FALSE,TRUE,TRUE,"0_NoneHighSim","Correct"
"kx8uamd1s1s0rdh",1.213,NA,NA,"20_5_2024_13_23_19",NA,"CuePresentation",648443,"0.0-286.0","length",32,20,8,"TRUE",1,NA,NA,"./images/NoneContext.jpg","None","center","None","highSimPairs","height","length",NA,NA,NA,9,1,"female",42,FALSE,FALSE,TRUE,TRUE,"0_NoneHighSim","Correct"
"kx8uamd1s1s0rdh",13.9901000000006,NA,NA,"20_5_2024_13_23_19",NA,"CuePresentation",666763,"0.0-290.0","range",32,20,9,"TRUE",1,NA,NA,"./images/NoneContext.jpg","None","center","None","highSimPairs","variety","range",NA,NA,NA,6,1,"female",42,FALSE,FALSE,TRUE,TRUE,"0_NoneHighSim","Correct"
"kx8uamd1s1s0rdh",1.054,NA,NA,"20_5_2024_13_23_19",NA,"CuePresentation",671910,"0.0-294.0","mortgage",32,20,10,"TRUE",1,NA,NA,"./images/NoneContext.jpg","None","center","None","highSimPairs","loan","mortgage",NA,NA,NA,11,1,"female",42,FALSE,FALSE,TRUE,TRUE,"0_NoneHighSim","Correct"
"kx8uamd1s1s0rdh",38.0351000000006,NA,NA,"20_5_2024_13_23_19",NA,"CuePresentation",715426,"0.0-298.0","value",32,20,11,"FALSE",1,NA,NA,"./images/NoneContext.jpg","None","center","None","highSimPairs","emphasis","focus",NA,NA,NA,16,0,"female",42,FALSE,FALSE,TRUE,TRUE,"0_NoneHighSim","Intrusion"
"kx8uamd1s1s0rdh",1.30729999999981,NA,NA,"20_5_2024_13_23_19",NA,"CuePresentation",723756,"0.0-302.0","tongue",32,20,12,"TRUE",1,NA,NA,"./images/NoneContext.jpg","None","center","None","highSimPairs","cheek","tongue",NA,NA,NA,19,1,"female",42,FALSE,FALSE,TRUE,TRUE,"0_NoneHighSim","Correct"
"kx8uamd1s1s0rdh",1.1145,NA,NA,"20_5_2024_13_23_19",NA,"CuePresentation",730113,"0.0-306.0","pull",32,20,13,"TRUE",1,NA,NA,"./images/NoneContext.jpg","None","center","None","highSimPairs","push","pull",NA,NA,NA,20,1,"female",42,FALSE,FALSE,TRUE,TRUE,"0_NoneHighSim","Correct"
"kx8uamd1s1s0rdh",1.08820000000019,NA,NA,"20_5_2024_13_23_19",NA,"CuePresentation",735436,"0.0-310.0","vehicle",32,20,14,"TRUE",1,NA,NA,"./images/NoneContext.jpg","None","center","None","highSimPairs","truck","vehicle",NA,NA,NA,2,1,"female",42,FALSE,FALSE,TRUE,TRUE,"0_NoneHighSim","Correct"
"kx8uamd1s1s0rdh",1.01629999999981,NA,NA,"20_5_2024_13_23_19",NA,"CuePresentation",741642,"0.0-314.0","rage",32,20,15,"FALSE",1,NA,NA,"./images/NoneContext.jpg","None","center","None","highSimPairs","anger","fear",NA,NA,NA,1,0,"female",42,FALSE,FALSE,TRUE,TRUE,"0_NoneHighSim","Intrusion"
"kx8uamd1s1s0rdh",30.8026999999993,NA,NA,"20_5_2024_13_23_19",NA,"CuePresentation",775935,"0.0-318.0","0",32,20,16,"FALSE",1,NA,NA,"./images/NoneContext.jpg","None","center","None","highSimPairs","state","nation",NA,NA,NA,7,0,"female",42,FALSE,FALSE,TRUE,TRUE,"0_NoneHighSim","Omission"
"kx8uamd1s1s0rdh",2.12540000000037,NA,NA,"20_5_2024_13_23_19",NA,"CuePresentation",781877,"0.0-322.0","word",32,20,17,"TRUE",1,NA,NA,"./images/NoneContext.jpg","None","center","None","highSimPairs","phrase","word",NA,NA,NA,3,1,"female",42,FALSE,FALSE,TRUE,TRUE,"0_NoneHighSim","Correct"
"kx8uamd1s1s0rdh",0.9825,NA,NA,"20_5_2024_13_23_19",NA,"CuePresentation",786633,"0.0-326.0","accident",32,20,18,"TRUE",1,NA,NA,"./images/NoneContext.jpg","None","center","None","highSimPairs","incident","accident",NA,NA,NA,15,1,"female",42,FALSE,FALSE,TRUE,TRUE,"0_NoneHighSim","Correct"
"kx8uamd1s1s0rdh",4.29170000000019,NA,NA,"20_5_2024_13_23_19",NA,"CuePresentation",795460,"0.0-330.0","rage",32,20,19,"FALSE",1,NA,NA,"./images/NoneContext.jpg","None","center","None","highSimPairs","calm","quiet",NA,NA,NA,14,0,"female",42,FALSE,FALSE,TRUE,TRUE,"0_NoneHighSim","Intrusion"
"kx8uamd1s1s0rdh",2.72,NA,NA,"20_5_2024_13_23_19",NA,"CuePresentation",801855,"0.0-334.0","invite",32,20,20,"TRUE",1,NA,NA,"./images/NoneContext.jpg","None","center","None","highSimPairs","welcome","invite",NA,NA,NA,18,1,"female",42,FALSE,FALSE,TRUE,TRUE,"0_NoneHighSim","Correct"
"kx8uamd1s1s0rdh",6.80729999999981,NA,NA,"20_5_2024_13_23_19",NA,"CuePresentation",1373379,"0.0-588.0","latvia",32,20,1,"FALSE",2,NA,NA,"./images/countries.jpg","countries","center","16","highSimPairs","serbia","italy",NA,NA,NA,19,0,"female",42,FALSE,FALSE,TRUE,TRUE,"3_large","Intrusion"
"kx8uamd1s1s0rdh",12.1960999999996,NA,NA,"20_5_2024_13_23_19",NA,"CuePresentation",1389933,"0.0-592.0","latvia",32,20,2,"FALSE",2,NA,NA,"./images/countries.jpg","countries","center","16","highSimPairs","tunisia","senegal",NA,NA,NA,2,0,"female",42,FALSE,FALSE,TRUE,TRUE,"3_large","Intrusion"
"kx8uamd1s1s0rdh",1.73310000000056,NA,NA,"20_5_2024_13_23_19",NA,"CuePresentation",1397374,"0.0-596.0","skiing",32,20,3,"TRUE",2,NA,NA,"./images/sports.jpg","sports","center","4","highSimPairs","sailing","skiing",NA,NA,NA,14,1,"female",42,FALSE,FALSE,TRUE,TRUE,"1_small","Correct"
"kx8uamd1s1s0rdh",4.49720000000019,NA,NA,"20_5_2024_13_23_19",NA,"CuePresentation",1405530,"0.0-600.0","nepal",32,20,4,"FALSE",2,NA,NA,"./images/countries.jpg","countries","center","16","highSimPairs","gambia","england",NA,NA,NA,11,0,"female",42,FALSE,FALSE,TRUE,TRUE,"3_large","Intrusion"
"kx8uamd1s1s0rdh",2.52820000000019,NA,NA,"20_5_2024_13_23_19",NA,"CuePresentation",1411540,"0.0-604.0","rugby",32,20,5,"TRUE",2,NA,NA,"./images/sports.jpg","sports","center","4","highSimPairs","snooker","rugby",NA,NA,NA,20,1,"female",42,FALSE,FALSE,TRUE,TRUE,"1_small","Correct"
"kx8uamd1s1s0rdh",5.54329999999981,NA,NA,"20_5_2024_13_23_19",NA,"CuePresentation",1421270,"0.0-608.0","nepal",32,20,6,"FALSE",2,NA,NA,"./images/countries.jpg","countries","center","16","highSimPairs","latvia","israel",NA,NA,NA,3,0,"female",42,FALSE,FALSE,TRUE,TRUE,"3_large","Intrusion"
"kx8uamd1s1s0rdh",9.75179999999981,NA,NA,"20_5_2024_13_23_19",NA,"CuePresentation",1434864,"0.0-612.0","germany",32,20,7,"FALSE",2,NA,NA,"./images/countries.jpg","countries","center","16","highSimPairs","canada","syria",NA,NA,NA,6,0,"female",42,FALSE,FALSE,TRUE,TRUE,"3_large","Intrusion"
"kx8uamd1s1s0rdh",4.90089999999944,NA,NA,"20_5_2024_13_23_19",NA,"CuePresentation",1443568,"0.0-616.0","yemen",32,20,8,"FALSE",2,NA,NA,"./images/countries.jpg","countries","center","16","highSimPairs","germany","samoa",NA,NA,NA,18,0,"female",42,FALSE,FALSE,TRUE,TRUE,"3_large","Intrusion"
"kx8uamd1s1s0rdh",9.57479999999981,NA,NA,"20_5_2024_13_23_19",NA,"CuePresentation",1457573,"0.0-620.0","serbia",32,20,9,"FALSE",2,NA,NA,"./images/countries.jpg","countries","center","16","highSimPairs","guinea","spain",NA,NA,NA,9,0,"female",42,FALSE,FALSE,TRUE,TRUE,"3_large","Intrusion"
"kx8uamd1s1s0rdh",4.29070000000019,NA,NA,"20_5_2024_13_23_19",NA,"CuePresentation",1465197,"0.0-624.0","judo",32,20,10,"FALSE",2,NA,NA,"./images/sports.jpg","sports","center","4","highSimPairs","karate","sprint",NA,NA,NA,8,0,"female",42,FALSE,FALSE,TRUE,TRUE,"1_small","Intrusion"
"kx8uamd1s1s0rdh",3.36719999999925,NA,NA,"20_5_2024_13_23_19",NA,"CuePresentation",1472153,"0.0-628.0","yem",32,20,11,"FALSE",2,NA,NA,"./images/countries.jpg","countries","center","16","highSimPairs","poland","mexico",NA,NA,NA,17,0,"female",42,FALSE,FALSE,TRUE,TRUE,"3_large","Misspelled Intrusion"
"kx8uamd1s1s0rdh",4.85089999999944,NA,NA,"20_5_2024_13_23_19",NA,"CuePresentation",1484024,"0.0-632.0","greece",32,20,12,"FALSE",2,NA,NA,"./images/countries.jpg","countries","center","16","highSimPairs","angola","nepal",NA,NA,NA,12,0,"female",42,FALSE,FALSE,TRUE,TRUE,"3_large","Intrusion"
"kx8uamd1s1s0rdh",11.8677999999998,NA,NA,"20_5_2024_13_23_19",NA,"CuePresentation",1499491,"0.0-636.0","running",32,20,13,"FALSE",2,NA,NA,"./images/sports.jpg","sports","center","4","highSimPairs","racing","judo",NA,NA,NA,7,0,"female",42,FALSE,FALSE,TRUE,TRUE,"1_small","Intrusion"
"kx8uamd1s1s0rdh",2.4425,NA,NA,"20_5_2024_13_23_19",NA,"CuePresentation",1505698,"0.0-640.0","england",32,20,14,"FALSE",2,NA,NA,"./images/countries.jpg","countries","center","16","highSimPairs","yemen","india",NA,NA,NA,1,0,"female",42,FALSE,FALSE,TRUE,TRUE,"3_large","Misspelled Intrusion"
"kx8uamd1s1s0rdh",14.9772999999998,NA,NA,"20_5_2024_13_23_19",NA,"CuePresentation",1524012,"0.0-644.0","sem",32,20,15,"FALSE",2,NA,NA,"./images/countries.jpg","countries","center","16","highSimPairs","qatar","liberia",NA,NA,NA,4,0,"female",42,FALSE,FALSE,TRUE,TRUE,"3_large","Misspelled Intrusion"
"kx8uamd1s1s0rdh",2.40129999999981,NA,NA,"20_5_2024_13_23_19",NA,"CuePresentation",1533455,"0.0-648.0","poland",32,20,16,"FALSE",2,NA,NA,"./images/countries.jpg","countries","center","16","highSimPairs","malawi","cyprus",NA,NA,NA,10,0,"female",42,FALSE,FALSE,TRUE,TRUE,"3_large","Intrusion"
"kx8uamd1s1s0rdh",5.90570000000019,NA,NA,"20_5_2024_13_23_19",NA,"CuePresentation",1543615,"0.0-652.0","england",32,20,17,"FALSE",2,NA,NA,"./images/countries.jpg","countries","center","16","highSimPairs","greece","sweden",NA,NA,NA,16,0,"female",42,FALSE,FALSE,TRUE,TRUE,"3_large","Misspelled Intrusion"
"kx8uamd1s1s0rdh",6.65370000000019,NA,NA,"20_5_2024_13_23_19",NA,"CuePresentation",1553564,"0.0-656.0","malawi",32,20,18,"FALSE",2,NA,NA,"./images/countries.jpg","countries","center","16","highSimPairs","zambia","brazil",NA,NA,NA,13,0,"female",42,FALSE,FALSE,TRUE,TRUE,"3_large","Intrusion"
"kx8uamd1s1s0rdh",7.833,NA,NA,"20_5_2024_13_23_19",NA,"CuePresentation",1567017,"0.0-660.0","napal",32,20,19,"FALSE",2,NA,NA,"./images/countries.jpg","countries","center","16","highSimPairs","china","jordan",NA,NA,NA,5,0,"female",42,FALSE,FALSE,TRUE,TRUE,"3_large","Misspelled Intrusion"
"kx8uamd1s1s0rdh",12.0769000000004,NA,NA,"20_5_2024_13_23_19",NA,"CuePresentation",1583501,"0.0-664.0","sato",32,20,20,"FALSE",2,NA,NA,"./images/countries.jpg","countries","center","16","highSimPairs","france","tonga",NA,NA,NA,15,0,"female",42,FALSE,FALSE,TRUE,TRUE,"3_large","Misspelled Intrusion"
"kx8uamd1s1s0rdh",39.4280999999996,NA,NA,"20_5_2024_13_23_19",NA,"CuePresentation",2227879,"0.0-918.0","basi",32,20,1,"FALSE",3,NA,NA,"./images/veggies.png","veggies","center","18","highSimPairs","chard","oregano",NA,NA,NA,1,0,"female",42,FALSE,FALSE,TRUE,TRUE,"3_large","Misspelled Intrusion"
"kx8uamd1s1s0rdh",13.1870999999996,NA,NA,"20_5_2024_13_23_19",NA,"CuePresentation",2248125,"0.0-922.0","broccoli",32,20,2,"FALSE",3,NA,NA,"./images/veggies.png","veggies","center","18","highSimPairs","parsley","zucchini",NA,NA,NA,20,0,"female",42,FALSE,FALSE,TRUE,TRUE,"3_large","Intrusion"
"kx8uamd1s1s0rdh",6.65879999999981,NA,NA,"20_5_2024_13_23_19",NA,"CuePresentation",2261820,"0.0-926.0","thy",32,20,3,"FALSE",3,NA,NA,"./images/veggies.png","veggies","center","18","highSimPairs","parsnip","shallot",NA,NA,NA,7,0,"female",42,FALSE,FALSE,TRUE,TRUE,"3_large","Intrusion"
